date,idea,trend_score,mentions,engagement,sentiment
2016-02-01,New Age Spirituality,26.62,779,326,0.32
2016-03-01,New Age Spirituality,14.12,359,202,0.446
2016-04-01,New Age Spirituality,21.89,688,263,0.559
2016-05-01,New Age Spirituality,25.03,718,247,0.504
2016-06-01,New Age Spirituality,17.78,370,111,0.718
2016-07-01,New Age Spirituality,22.86,511,287,0.814
2016-08-01,New Age Spirituality,20.33,384,299,0.444
2016-09-01,New Age Spirituality,20.98,714,215,0.4
2016-10-01,New Age Spirituality,23.04,761,209,0.636
2016-11-01,New Age Spirituality,21.13,401,226,0.54
2016-12-01,New Age Spirituality,21.13,582,265,0.636
2017-01-01,New Age Spirituality,24.82,852,149,0.548
2017-02-01,New Age Spirituality,31.93,976,447,0.477
2017-03-01,New Age Spirituality,27.77,725,388,0.477
2017-04-01,New Age Spirituality,28.78,625,313,0.552
2017-05-01,New Age Spirituality,28.39,635,202,0.475
2017-06-01,New Age Spirituality,24.16,734,291,0.646
2017-07-01,New Age Spirituality,27.43,855,199,0.344
2017-08-01,New Age Spirituality,30.04,804,317,0.646
2017-09-01,New Age Spirituality,29.49,578,202,0.275
2017-10-01,New Age Spirituality,27.83,942,315,0.517
2017-11-01,New Age Spirituality,29.06,938,258,0.46
2017-12-01,New Age Spirituality,35.14,701,474,0.318
2018-01-01,New Age Spirituality,30.52,564,403,0.253
2018-02-01,New Age Spirituality,27.47,738,412,0.368
2018-03-01,New Age Spirituality,28.61,643,238,0.505
2018-04-01,New Age Spirituality,26.09,586,171,0.428
2018-05-01,New Age Spirituality,36.71,698,367,0.375
2018-06-01,New Age Spirituality,34.89,1193,236,0.662
2018-07-01,New Age Spirituality,30.75,985,234,0.352
2018-08-01,New Age Spirituality,37.46,730,426,0.581
2018-09-01,New Age Spirituality,33.23,1091,376,0.393
2018-10-01,New Age Spirituality,30.46,897,195,0.365
2018-11-01,New Age Spirituality,34.89,809,348,0.428
2018-12-01,New Age Spirituality,33.78,1106,364,0.574
2019-01-01,New Age Spirituality,35.51,993,299,0.335
2019-02-01,New Age Spirituality,29.31,948,406,0.534
2019-03-01,New Age Spirituality,31.4,807,234,0.385
2019-04-01,New Age Spirituality,38.72,1017,321,0.406
2019-05-01,New Age Spirituality,39.75,898,295,0.548
2019-06-01,New Age Spirituality,39.33,955,277,0.761
2019-07-01,New Age Spirituality,42.16,1157,586,0.391
2019-08-01,New Age Spirituality,37.65,1283,320,0.586
2019-09-01,New Age Spirituality,37.85,1060,473,0.462
2019-10-01,New Age Spirituality,34.01,683,335,0.443
2019-11-01,New Age Spirituality,35.43,624,415,0.629
2019-12-01,New Age Spirituality,31.62,1024,454,0.399
2020-01-01,New Age Spirituality,37.04,884,504,0.362
2020-02-01,New Age Spirituality,32.41,746,215,0.555
2020-03-01,New Age Spirituality,42.41,1336,577,0.691
2020-04-01,New Age Spirituality,40.92,1393,412,0.59
2020-05-01,New Age Spirituality,34.25,1048,313,0.331
2020-06-01,New Age Spirituality,40.35,829,486,0.426
2020-07-01,New Age Spirituality,47.4,1154,690,0.618
2020-08-01,New Age Spirituality,41.71,1284,286,0.69
2020-09-01,New Age Spirituality,39.67,1324,512,0.527
2020-10-01,New Age Spirituality,37.89,1325,297,0.43
2020-11-01,New Age Spirituality,38.57,1020,363,0.698
2020-12-01,New Age Spirituality,46.02,1468,638,0.491
2021-01-01,New Age Spirituality,43.7,800,477,0.427
2021-02-01,New Age Spirituality,43.95,989,290,0.407
2021-03-01,New Age Spirituality,43.71,1049,462,0.357
2021-04-01,New Age Spirituality,44.58,1541,584,0.84
2021-05-01,New Age Spirituality,41.32,726,445,0.671
2021-06-01,New Age Spirituality,45.95,1052,345,0.421
2021-07-01,New Age Spirituality,40.73,1376,408,0.708
2021-08-01,New Age Spirituality,42.73,977,612,0.564
2021-09-01,New Age Spirituality,48.03,1030,573,0.557
2021-10-01,New Age Spirituality,46.13,1397,580,0.414
2021-11-01,New Age Spirituality,47.06,1437,615,0.438
2021-12-01,New Age Spirituality,51.45,1326,351,0.495
2022-01-01,New Age Spirituality,44.82,1527,504,0.264
2022-02-01,New Age Spirituality,45.06,948,423,0.442
2022-03-01,New Age Spirituality,44.21,1480,321,0.501
2022-04-01,New Age Spirituality,43.67,1342,342,0.657
2022-05-01,New Age Spirituality,41.97,1005,547,0.426
2022-06-01,New Age Spirituality,45.25,1431,337,0.597
2022-07-01,New Age Spirituality,46.07,914,406,0.253
2022-08-01,New Age Spirituality,46.23,915,396,0.64
2022-09-01,New Age Spirituality,45.19,1526,291,0.392
2022-10-01,New Age Spirituality,47.78,915,485,0.516
2022-11-01,New Age Spirituality,45.09,792,581,0.549
2022-12-01,New Age Spirituality,43.77,1064,271,0.525
2013-01-01,Nihilism,17.47,243,105,-0.303
2013-02-01,Nihilism,15.72,250,81,-0.112
2013-03-01,Nihilism,14.08,161,96,-0.219
2013-04-01,Nihilism,16.14,229,107,-0.232
2013-05-01,Nihilism,18.35,199,103,-0.078
2013-06-01,Nihilism,23.94,271,165,0.067
2013-07-01,Nihilism,17.11,251,67,0.01
2013-08-01,Nihilism,19.45,231,68,-0.288
2013-09-01,Nihilism,18.84,310,79,-0.219
2013-10-01,Nihilism,22.57,400,73,0.013
2013-11-01,Nihilism,26.69,505,144,-0.218
2013-12-01,Nihilism,17.63,222,127,-0.127
2014-01-01,Nihilism,17.87,219,57,-0.034
2014-02-01,Nihilism,22.58,262,80,-0.216
2014-03-01,Nihilism,21.6,371,109,-0.087
2014-04-01,Nihilism,25.21,452,182,-0.26
2014-05-01,Nihilism,21.53,233,95,-0.172
2014-06-01,Nihilism,18.81,382,99,-0.062
2014-07-01,Nihilism,21.77,240,69,-0.291
2014-08-01,Nihilism,23.44,379,86,-0.047
2014-09-01,Nihilism,22.68,407,169,-0.102
2014-10-01,Nihilism,21.86,429,160,-0.034
2014-11-01,Nihilism,23.64,426,71,-0.073
2014-12-01,Nihilism,24.06,455,175,0.064
2015-01-01,Nihilism,24.81,349,146,-0.085
2015-02-01,Nihilism,22.72,433,157,-0.152
2015-03-01,Nihilism,20.39,231,103,-0.085
2015-04-01,Nihilism,21.44,427,114,-0.035
2015-05-01,Nihilism,24.73,402,129,-0.094
2015-06-01,Nihilism,18.77,358,113,-0.095
2015-07-01,Nihilism,22.44,342,81,-0.184
2015-08-01,Nihilism,20.26,350,64,-0.18
2015-09-01,Nihilism,21.64,347,95,-0.268
2015-10-01,Nihilism,25.5,464,157,0.11
2015-11-01,Nihilism,22.35,254,87,-0.249
2015-12-01,Nihilism,22.03,245,133,-0.183
2016-01-01,Nihilism,17.92,235,132,-0.186
2016-02-01,Nihilism,24.36,297,83,0.007
2016-03-01,Nihilism,24.19,475,146,-0.135
2016-04-01,Nihilism,28.86,370,144,0.05
2016-05-01,Nihilism,21.58,448,149,-0.181
2016-06-01,Nihilism,23.28,327,88,-0.067
2016-07-01,Nihilism,23.5,292,144,-0.2
2016-08-01,Nihilism,27.61,519,187,0.157
2016-09-01,Nihilism,22.71,396,165,-0.243
2016-10-01,Nihilism,23.96,377,146,-0.063
2016-11-01,Nihilism,25.07,409,131,-0.024
2016-12-01,Nihilism,23.93,432,138,-0.05
2017-01-01,Nihilism,22.16,286,153,-0.122
2017-02-01,Nihilism,24.21,507,135,-0.116
2017-03-01,Nihilism,26.97,559,85,-0.095
2017-04-01,Nihilism,20.8,360,150,-0.118
2017-05-01,Nihilism,24.4,307,149,0.016
2017-06-01,Nihilism,22.02,389,133,0.165
2017-07-01,Nihilism,27.84,313,111,-0.167
2017-08-01,Nihilism,19.81,214,118,-0.264
2017-09-01,Nihilism,22.82,301,109,-0.111
2017-10-01,Nihilism,25.76,396,153,0.21
2017-11-01,Nihilism,29.45,578,102,-0.196
2017-12-01,Nihilism,24.68,448,147,0.097
2018-01-01,Nihilism,23.33,427,175,0.101
2018-02-01,Nihilism,31.27,468,101,-0.166
2018-03-01,Nihilism,21.91,310,162,-0.032
2018-04-01,Nihilism,20.28,292,98,0.095
2018-05-01,Nihilism,28.82,601,199,-0.145
2018-06-01,Nihilism,26.62,291,174,-0.124
2018-07-01,Nihilism,25.69,504,143,-0.17
2018-08-01,Nihilism,31.5,522,199,-0.222
2018-09-01,Nihilism,30.73,464,214,-0.178
2018-10-01,Nihilism,28.93,524,139,-0.247
2018-11-01,Nihilism,27.41,428,123,-0.096
2018-12-01,Nihilism,34.49,678,207,-0.192
2019-01-01,Nihilism,34.45,688,229,-0.072
2019-02-01,Nihilism,32.83,490,211,-0.287
2019-03-01,Nihilism,39.29,527,259,-0.06
2019-04-01,Nihilism,31.16,521,155,0.0
2019-05-01,Nihilism,30.42,611,203,-0.339
2019-06-01,Nihilism,33.55,426,119,-0.055
2019-07-01,Nihilism,36.11,615,197,0.047
2019-08-01,Nihilism,37.61,644,114,-0.245
2019-09-01,Nihilism,36.78,669,164,0.101
2019-10-01,Nihilism,39.18,466,182,-0.05
2019-11-01,Nihilism,35.0,630,167,-0.185
2019-12-01,Nihilism,43.71,876,268,-0.107
2020-01-01,Nihilism,39.75,492,189,-0.033
2020-02-01,Nihilism,42.69,555,214,-0.091
2020-03-01,Nihilism,39.69,822,162,-0.035
2020-04-01,Nihilism,39.37,488,184,-0.21
2020-05-01,Nihilism,39.04,760,157,-0.08
2020-06-01,Nihilism,38.01,596,127,-0.27
2020-07-01,Nihilism,37.93,497,217,-0.113
2020-08-01,Nihilism,39.32,772,236,-0.208
2020-09-01,Nihilism,35.26,535,204,-0.188
2020-10-01,Nihilism,36.13,575,184,0.048
2020-11-01,Nihilism,33.06,472,156,0.031
2020-12-01,Nihilism,36.99,619,255,-0.027
2021-01-01,Nihilism,29.97,366,160,-0.231
2021-02-01,Nihilism,37.19,543,192,-0.138
2021-03-01,Nihilism,31.44,650,98,0.046
2021-04-01,Nihilism,27.06,357,123,-0.083
2021-05-01,Nihilism,31.51,548,148,0.178
2021-06-01,Nihilism,28.87,402,138,-0.053
2021-07-01,Nihilism,33.22,619,186,-0.077
2021-08-01,Nihilism,28.52,339,154,-0.137
2021-09-01,Nihilism,28.92,598,166,-0.084
2021-10-01,Nihilism,24.37,372,157,-0.118
2021-11-01,Nihilism,28.47,369,190,-0.015
2021-12-01,Nihilism,22.34,252,139,0.015
2022-01-01,Nihilism,24.64,303,180,-0.194
2022-02-01,Nihilism,31.46,502,97,-0.26
2022-03-01,Nihilism,31.31,440,122,-0.32
2022-04-01,Nihilism,30.02,576,91,-0.039
2022-05-01,Nihilism,25.62,385,152,-0.232
2022-06-01,Nihilism,28.16,369,198,-0.358
2022-07-01,Nihilism,28.08,477,115,-0.053
2022-08-01,Nihilism,24.39,437,175,0.199
2022-09-01,Nihilism,32.16,394,105,-0.101
2022-10-01,Nihilism,30.07,369,217,0.001
2022-11-01,Nihilism,26.55,289,122,-0.09
2022-12-01,Nihilism,27.08,494,94,-0.112
2013-01-01,Normcore,5.0,98,32,0.361
2013-02-01,Normcore,9.17,167,50,0.444
2013-03-01,Normcore,5.0,91,33,0.274
2013-04-01,Normcore,13.57,285,53,0.427
2013-05-01,Normcore,10.83,205,69,0.451
2013-06-01,Normcore,7.15,137,40,0.308
2013-07-01,Normcore,12.31,252,80,0.352
2013-08-01,Normcore,14.16,171,83,0.272
2013-09-01,Normcore,20.57,324,106,0.548
2013-10-01,Normcore,18.71,311,159,0.336
2013-11-01,Normcore,20.28,283,93,0.239
2013-12-01,Normcore,23.92,462,174,0.264
2014-01-01,Normcore,21.21,393,182,0.365
2014-02-01,Normcore,24.89,450,162,0.44
2014-03-01,Normcore,25.8,541,215,0.19
2014-04-01,Normcore,21.02,278,90,0.572
2014-05-01,Normcore,30.42,554,191,0.387
2014-06-01,Normcore,22.86,372,139,0.406
2014-07-01,Normcore,31.0,427,113,0.338
2014-08-01,Normcore,24.82,303,149,0.352
2014-09-01,Normcore,32.3,643,181,0.332
2014-10-01,Normcore,37.21,623,269,0.472
2014-11-01,Normcore,32.11,615,278,0.349
2014-12-01,Normcore,33.11,537,135,0.442
2015-01-01,Normcore,36.83,472,198,0.298
2015-02-01,Normcore,33.43,469,201,0.373
2015-03-01,Normcore,39.29,570,238,0.254
2015-04-01,Normcore,33.83,701,263,0.496
2015-05-01,Normcore,31.71,335,190,0.25
2015-06-01,Normcore,30.46,635,114,0.311
2015-07-01,Normcore,28.7,597,213,0.312
2015-08-01,Normcore,29.03,609,243,0.308
2015-09-01,Normcore,29.28,454,187,0.437
2015-10-01,Normcore,28.29,583,191,0.312
2015-11-01,Normcore,27.19,398,122,0.517
2015-12-01,Normcore,34.88,376,167,0.252
2016-01-01,Normcore,24.91,320,121,0.37
2016-02-01,Normcore,28.11,574,167,0.257
2016-03-01,Normcore,29.11,310,251,0.401
2016-04-01,Normcore,28.89,469,185,0.348
2016-05-01,Normcore,26.49,299,123,0.331
2016-06-01,Normcore,25.61,346,129,0.493
2016-07-01,Normcore,27.35,313,155,0.271
2016-08-01,Normcore,26.47,517,184,0.42
2016-09-01,Normcore,24.56,410,147,0.258
2016-10-01,Normcore,20.31,406,116,0.364
2016-11-01,Normcore,23.26,412,155,0.207
2016-12-01,Normcore,20.89,432,103,0.27
2017-01-01,Normcore,22.0,349,89,0.34
2017-02-01,Normcore,23.77,409,89,0.568
2017-03-01,Normcore,24.41,404,121,0.362
2017-04-01,Normcore,28.34,442,116,0.549
2017-05-01,Normcore,21.05,408,114,0.376
2017-06-01,Normcore,24.66,426,192,0.304
2017-07-01,Normcore,22.92,433,171,0.535
2017-08-01,Normcore,25.55,479,176,0.402
2017-09-01,Normcore,23.06,288,189,0.273
2017-10-01,Normcore,17.97,311,92,0.406
2017-11-01,Normcore,15.5,195,130,0.315
2017-12-01,Normcore,21.27,354,122,0.111
2018-01-01,Normcore,18.41,324,106,0.462
2018-02-01,Normcore,16.85,353,98,0.481
2018-03-01,Normcore,15.78,171,65,0.571
2018-04-01,Normcore,19.86,228,176,0.401
2018-05-01,Normcore,23.69,268,103,0.32
2018-06-01,Normcore,17.73,260,96,0.45
2018-07-01,Normcore,20.52,392,109,0.452
2018-08-01,Normcore,18.23,353,73,0.547
2018-09-01,Normcore,14.47,264,64,0.345
2018-10-01,Normcore,20.33,405,78,0.33
2018-11-01,Normcore,14.63,203,76,0.264
2018-12-01,Normcore,17.77,203,147,0.414
2019-01-01,Normcore,16.48,183,90,0.164
2019-02-01,Normcore,19.97,388,85,0.443
2019-03-01,Normcore,13.91,253,99,0.421
2019-04-01,Normcore,18.05,322,162,0.42
2019-05-01,Normcore,14.15,199,69,0.367
2019-06-01,Normcore,14.93,216,76,0.534
2019-07-01,Normcore,5.34,110,47,0.455
2019-08-01,Normcore,22.32,249,102,0.277
2019-09-01,Normcore,17.49,326,111,0.279
2019-10-01,Normcore,13.32,183,65,0.244
2019-11-01,Normcore,12.04,131,104,0.416
2019-12-01,Normcore,13.72,251,122,0.23
2020-01-01,Normcore,17.15,240,137,0.48
2020-02-01,Normcore,9.24,167,49,0.509
2020-03-01,Normcore,14.4,258,83,0.245
2020-04-01,Normcore,20.05,323,98,0.328
2020-05-01,Normcore,11.26,210,95,0.352
2020-06-01,Normcore,14.81,246,126,0.456
2020-07-01,Normcore,21.1,285,124,0.543
2020-08-01,Normcore,16.3,297,116,0.148
2020-09-01,Normcore,14.69,245,66,0.312
2020-10-01,Normcore,15.75,167,94,0.318
2020-11-01,Normcore,12.94,258,91,0.182
2020-12-01,Normcore,17.96,291,102,0.292
2021-01-01,Normcore,12.77,251,71,0.401
2021-02-01,Normcore,8.01,158,29,0.317
2021-03-01,Normcore,12.63,192,100,0.165
2021-04-01,Normcore,10.81,171,91,0.695
2021-05-01,Normcore,12.78,190,113,0.382
2021-06-01,Normcore,12.77,194,96,0.363
2021-07-01,Normcore,17.05,339,112,0.218
2021-08-01,Normcore,15.46,290,78,0.381
2021-09-01,Normcore,14.08,166,127,0.33
2021-10-01,Normcore,13.19,223,89,0.123
2021-11-01,Normcore,9.94,208,72,0.222
2021-12-01,Normcore,6.49,109,47,0.445
2022-01-01,Normcore,13.28,249,108,0.583
2022-02-01,Normcore,15.24,283,56,0.394
2022-03-01,Normcore,12.45,176,60,0.482
2022-04-01,Normcore,11.08,160,80,0.331
2022-05-01,Normcore,13.99,253,118,0.34
2022-06-01,Normcore,12.26,193,90,0.481
2022-07-01,Normcore,17.49,288,102,0.55
2022-08-01,Normcore,16.04,289,89,0.506
2022-09-01,Normcore,15.14,283,115,0.222
2022-10-01,Normcore,14.44,193,110,0.342
2022-11-01,Normcore,8.22,99,57,0.383
2022-12-01,Normcore,13.99,190,72,0.319
2013-01-01,Open Source,26.3,604,358,0.574
2013-02-01,Open Source,27.05,746,242,0.376
2013-03-01,Open Source,23.18,490,281,0.31
2013-04-01,Open Source,25.64,622,372,0.495
2013-05-01,Open Source,26.1,848,289,0.534
2013-06-01,Open Source,24.62,524,236,0.561
2013-07-01,Open Source,26.43,837,222,0.476
2013-08-01,Open Source,28.05,630,404,0.703
2013-09-01,Open Source,24.82,449,301,0.371
2013-10-01,Open Source,25.64,498,307,0.413
2013-11-01,Open Source,24.19,739,238,0.608
2013-12-01,Open Source,22.34,493,304,0.411
2014-01-01,Open Source,27.56,798,342,0.406
2014-02-01,Open Source,26.03,774,223,0.565
2014-03-01,Open Source,26.26,618,299,0.424
2014-04-01,Open Source,24.28,627,240,0.534
2014-05-01,Open Source,25.96,638,157,0.466
2014-06-01,Open Source,28.61,975,380,0.447
2014-07-01,Open Source,26.5,612,188,0.298
2014-08-01,Open Source,26.64,552,282,0.567
2014-09-01,Open Source,27.08,647,244,0.4
2014-10-01,Open Source,24.28,709,220,0.53
2014-11-01,Open Source,28.08,834,289,0.489
2014-12-01,Open Source,24.41,822,365,0.525
2015-01-01,Open Source,25.12,827,243,0.532
2015-02-01,Open Source,24.98,563,191,0.573
2015-03-01,Open Source,26.82,683,309,0.463
2015-04-01,Open Source,26.55,812,216,0.699
2015-05-01,Open Source,27.33,917,190,0.328
2015-06-01,Open Source,25.61,599,165,0.523
2015-07-01,Open Source,29.51,746,183,0.65
2015-08-01,Open Source,29.25,972,289,0.607
2015-09-01,Open Source,27.32,649,269,0.433
2015-10-01,Open Source,26.79,694,206,0.453
2015-11-01,Open Source,26.67,889,348,0.429
2015-12-01,Open Source,27.3,861,196,0.622
2016-01-01,Open Source,25.2,548,359,0.461
2016-02-01,Open Source,26.25,609,296,0.581
2016-03-01,Open Source,30.05,712,188,0.582
2016-04-01,Open Source,29.1,974,427,0.834
2016-05-01,Open Source,31.94,1117,280,0.588
2016-06-01,Open Source,28.23,877,284,0.453
2016-07-01,Open Source,28.28,735,242,0.375
2016-08-01,Open Source,28.35,501,356,0.517
2016-09-01,Open Source,28.7,852,298,0.536
2016-10-01,Open Source,28.18,685,203,0.285
2016-11-01,Open Source,30.21,863,210,0.464
2016-12-01,Open Source,29.89,840,374,0.586
2017-01-01,Open Source,28.98,751,236,0.486
2017-02-01,Open Source,32.67,1112,237,0.666
2017-03-01,Open Source,34.13,611,358,0.363
2017-04-01,Open Source,32.83,984,434,0.631
2017-05-01,Open Source,31.78,784,270,0.66
2017-06-01,Open Source,32.36,970,275,0.665
2017-07-01,Open Source,34.71,1018,469,0.362
2017-08-01,Open Source,32.69,578,240,0.588
2017-09-01,Open Source,30.16,678,348,0.47
2017-10-01,Open Source,32.28,672,471,0.381
2017-11-01,Open Source,32.92,672,447,0.5
2017-12-01,Open Source,29.84,903,196,0.441
2018-01-01,Open Source,31.43,682,279,0.66
2018-02-01,Open Source,34.45,889,251,0.612
2018-03-01,Open Source,28.85,630,420,0.412
2018-04-01,Open Source,30.25,837,450,0.463
2018-05-01,Open Source,32.65,983,265,0.504
2018-06-01,Open Source,33.96,791,408,0.541
2018-07-01,Open Source,30.78,864,418,0.671
2018-08-01,Open Source,33.5,1070,271,0.633
2018-09-01,Open Source,36.31,695,279,0.556
2018-10-01,Open Source,34.39,1029,210,0.519
2018-11-01,Open Source,36.38,842,353,0.337
2018-12-01,Open Source,33.57,659,473,0.705
2019-01-01,Open Source,33.38,903,472,0.496
2019-02-01,Open Source,36.95,793,264,0.737
2019-03-01,Open Source,36.24,1155,284,0.574
2019-04-01,Open Source,33.38,609,323,0.793
2019-05-01,Open Source,34.4,661,448,0.623
2019-06-01,Open Source,39.38,1048,453,0.378
2019-07-01,Open Source,34.65,964,368,0.476
2019-08-01,Open Source,38.62,1169,437,0.53
2019-09-01,Open Source,36.04,794,247,0.445
2019-10-01,Open Source,37.24,1200,384,0.505
2019-11-01,Open Source,38.09,1302,569,0.386
2019-12-01,Open Source,33.55,880,228,0.551
2020-01-01,Open Source,35.07,1081,374,0.578
2020-02-01,Open Source,38.51,1028,333,0.43
2020-03-01,Open Source,37.22,697,404,0.783
2020-04-01,Open Source,40.99,951,458,0.558
2020-05-01,Open Source,36.12,687,404,0.452
2020-06-01,Open Source,40.8,1420,558,0.354
2020-07-01,Open Source,37.25,801,354,0.557
2020-08-01,Open Source,39.63,1135,422,0.519
2020-09-01,Open Source,38.54,866,235,0.644
2020-10-01,Open Source,44.8,1296,587,0.533
2020-11-01,Open Source,38.65,819,322,0.407
2020-12-01,Open Source,41.42,1294,553,0.75
2021-01-01,Open Source,38.55,749,323,0.602
2021-02-01,Open Source,45.33,1503,276,0.52
2021-03-01,Open Source,43.06,1387,318,0.57
2021-04-01,Open Source,42.67,1253,634,0.607
2021-05-01,Open Source,45.47,849,404,0.379
2021-06-01,Open Source,42.95,908,300,0.569
2021-07-01,Open Source,43.22,1406,306,0.496
2021-08-01,Open Source,43.18,848,380,0.611
2021-09-01,Open Source,44.17,894,280,0.461
2021-10-01,Open Source,42.19,1140,447,0.477
2021-11-01,Open Source,42.88,956,340,0.75
2021-12-01,Open Source,45.06,964,481,0.698
2022-01-01,Open Source,44.12,1217,321,0.155
2022-02-01,Open Source,43.47,1044,429,0.689
2022-03-01,Open Source,41.03,819,467,0.541
2022-04-01,Open Source,46.95,1261,308,0.465
2022-05-01,Open Source,42.76,1038,410,0.429
2022-06-01,Open Source,46.19,1402,403,0.436
2022-07-01,Open Source,44.7,863,365,0.468
2022-08-01,Open Source,41.89,1188,479,0.415
2022-09-01,Open Source,47.11,1184,532,0.387
2022-10-01,Open Source,45.25,1113,528,0.425
2022-11-01,Open Source,47.54,1025,353,0.589
2022-12-01,Open Source,44.64,805,383,0.556
2013-01-01,Post-Humanism,5.0,42,14,0.387
2013-02-01,Post-Humanism,5.58,39,23,0.49
2013-03-01,Post-Humanism,9.17,63,23,0.43
2013-04-01,Post-Humanism,5.84,48,12,0.375
2013-05-01,Post-Humanism,5.0,28,9,0.375
2013-06-01,Post-Humanism,5.12,44,18,0.415
2013-07-01,Post-Humanism,5.14,56,14,0.269
2013-08-01,Post-Humanism,10.75,69,32,0.264
2013-09-01,Post-Humanism,9.86,87,40,0.521
2013-10-01,Post-Humanism,8.06,89,20,0.574
2013-11-01,Post-Humanism,5.98,62,16,0.239
2013-12-01,Post-Humanism,9.13,95,37,0.27
2014-01-01,Post-Humanism,5.0,51,16,0.487
2014-02-01,Post-Humanism,9.02,66,36,0.414
2014-03-01,Post-Humanism,8.79,93,25,0.431
2014-04-01,Post-Humanism,6.7,73,19,0.458
2014-05-01,Post-Humanism,9.35,78,21,0.321
2014-06-01,Post-Humanism,6.24,47,27,0.39
2014-07-01,Post-Humanism,5.0,40,21,0.38
2014-08-01,Post-Humanism,9.22,69,41,0.247
2014-09-01,Post-Humanism,7.16,49,21,0.388
2014-10-01,Post-Humanism,8.6,78,35,0.499
2014-11-01,Post-Humanism,11.11,97,32,0.31
2014-12-01,Post-Humanism,6.09,50,18,0.368
2015-01-01,Post-Humanism,7.31,45,30,0.375
2015-02-01,Post-Humanism,10.81,109,25,0.316
2015-03-01,Post-Humanism,9.07,60,22,0.431
2015-04-01,Post-Humanism,6.4,40,17,0.268
2015-05-01,Post-Humanism,5.96,54,23,0.51
2015-06-01,Post-Humanism,6.88,54,19,0.425
2015-07-01,Post-Humanism,6.52,39,18,0.238
2015-08-01,Post-Humanism,8.54,65,38,0.554
2015-09-01,Post-Humanism,8.29,82,24,0.37
2015-10-01,Post-Humanism,8.76,79,22,0.263
2015-11-01,Post-Humanism,6.59,50,23,0.483
2015-12-01,Post-Humanism,8.19,55,32,0.409
2016-01-01,Post-Humanism,5.0,46,10,0.137
2016-02-01,Post-Humanism,8.76,93,30,0.287
2016-03-01,Post-Humanism,10.88,100,21,0.383
2016-04-01,Post-Humanism,5.75,58,19,0.091
2016-05-01,Post-Humanism,9.63,82,24,0.36
2016-06-01,Post-Humanism,7.51,72,20,0.369
2016-07-01,Post-Humanism,10.41,110,32,0.208
2016-08-01,Post-Humanism,9.18,91,40,0.382
2016-09-01,Post-Humanism,9.74,104,36,0.351
2016-10-01,Post-Humanism,9.13,73,40,0.207
2016-11-01,Post-Humanism,11.72,125,42,0.46
2016-12-01,Post-Humanism,9.83,89,18,0.451
2017-01-01,Post-Humanism,7.79,82,20,0.315
2017-02-01,Post-Humanism,9.46,55,40,0.326
2017-03-01,Post-Humanism,8.6,80,30,0.437
2017-04-01,Post-Humanism,9.72,101,43,0.326
2017-05-01,Post-Humanism,8.63,57,19,0.118
2017-06-01,Post-Humanism,8.18,76,21,0.408
2017-07-01,Post-Humanism,10.0,102,28,0.252
2017-08-01,Post-Humanism,9.78,71,26,0.303
2017-09-01,Post-Humanism,11.86,93,29,0.525
2017-10-01,Post-Humanism,8.97,79,27,0.334
2017-11-01,Post-Humanism,5.9,50,21,0.35
2017-12-01,Post-Humanism,9.21,54,24,0.411
2018-01-01,Post-Humanism,6.75,42,14,0.411
2018-02-01,Post-Humanism,11.25,69,42,0.24
2018-03-01,Post-Humanism,7.49,53,23,0.343
2018-04-01,Post-Humanism,9.27,65,31,0.354
2018-05-01,Post-Humanism,10.94,107,33,0.383
2018-06-01,Post-Humanism,15.17,134,64,0.385
2018-07-01,Post-Humanism,10.35,102,34,0.66
2018-08-01,Post-Humanism,12.94,78,56,0.209
2018-09-01,Post-Humanism,14.49,121,46,0.468
2018-10-01,Post-Humanism,16.72,124,43,0.492
2018-11-01,Post-Humanism,15.72,163,43,0.409
2018-12-01,Post-Humanism,16.77,160,54,0.272
2019-01-01,Post-Humanism,16.73,175,54,0.55
2019-02-01,Post-Humanism,13.17,77,48,0.087
2019-03-01,Post-Humanism,16.89,163,41,0.268
2019-04-01,Post-Humanism,18.45,159,66,0.491
2019-05-01,Post-Humanism,15.42,158,60,0.306
2019-06-01,Post-Humanism,16.76,141,61,0.542
